"기준연도","기준월","법정동코드","도로명주소","시도","시군구","읍면","동리","특수지코드","본번","부번","특수지명","단지명","동명","호명","전용면적","공시가격","단지코드","동코드","호코드"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","103","53.83","194000000","11997938","1","3"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","104","84.43","305000000","11997938","1","4"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","201","97.86","379000000","11997938","1","5"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","202","53.83","208000000","11997938","1","6"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","203","53.83","208000000","11997938","1","7"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","204","84.43","327000000","11997938","1","8"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","205","75.21","290000000","11997938","1","9"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","301","97.86","379000000","11997938","1","10"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","302","53.83","208000000","11997938","1","11"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","303","53.83","208000000","11997938","1","12"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","304","84.43","327000000","11997938","1","13"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","305","57.79","223000000","11997938","1","14"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","401","97.86","363000000","11997938","1","15"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","402","53.83","199000000","11997938","1","16"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","403","53.83","199000000","11997938","1","17"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","404","84.43","314000000","11997938","1","18"
"2023","1","1111010100","서울특별시 종로구 자하문로 99-3","서울특별시","종로구","","청운동","0","134","2","","풍림팍사이드빌라","","405","57.79","214000000","11997938","1","19"
"2023","1","1111010200","서울특별시 종로구 필운대로 91","서울특별시","종로구","","신교동","0","2","7","","코리아나하우스","","A호","267.87","1499000000","20007808","1","1"
"2023","1","1111010200","서울특별시 종로구 필운대로 91","서울특별시","종로구","","신교동","0","2","7","","코리아나하우스","","B호","239.83","1446000000","20007808","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로 91","서울특별시","종로구","","신교동","0","2","7","","코리아나하우스","","C호","239.83","1446000000","20007808","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 22","서울특별시","종로구","","신교동","0","6","3","","번영주택","","301","68.39","279000000","11997941","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 22","서울특별시","종로구","","신교동","0","6","3","","번영주택","","302","67.37","274000000","11997941","1","4"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 22","서울특별시","종로구","","신교동","0","6","3","","번영주택","","401","68.39","279000000","11997941","1","5"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 22","서울특별시","종로구","","신교동","0","6","3","","번영주택","","402","67.37","274000000","11997941","1","6"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 22","서울특별시","종로구","","신교동","0","6","3","","번영주택","","501","68.39","279000000","11997941","1","7"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 22","서울특별시","종로구","","신교동","0","6","3","","번영주택","","502","67.37","274000000","11997941","1","8"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 22","서울특별시","종로구","","신교동","0","6","3","","번영주택","","601","68.39","268000000","11997941","1","9"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 22","서울특별시","종로구","","신교동","0","6","3","","번영주택","","602","67.37","262000000","11997941","1","10"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-5","서울특별시","종로구","","신교동","0","6","6","","풍성애뜰안","풍성애뜰안","201","78.89","401000000","20311449","1","1"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-5","서울특별시","종로구","","신교동","0","6","6","","풍성애뜰안","풍성애뜰안","202","78.89","401000000","20311449","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-5","서울특별시","종로구","","신교동","0","6","6","","풍성애뜰안","풍성애뜰안","301","78.89","401000000","20311449","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-5","서울특별시","종로구","","신교동","0","6","6","","풍성애뜰안","풍성애뜰안","302","78.89","401000000","20311449","1","4"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-5","서울특별시","종로구","","신교동","0","6","6","","풍성애뜰안","풍성애뜰안","401","53.39","329000000","20311449","1","5"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-5","서울특별시","종로구","","신교동","0","6","6","","풍성애뜰안","풍성애뜰안","402","53.39","329000000","20311449","1","6"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-5","서울특별시","종로구","","신교동","0","6","6","","풍성애뜰안","풍성애뜰안","501","40.41","254000000","20311449","1","7"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-5","서울특별시","종로구","","신교동","0","6","6","","풍성애뜰안","풍성애뜰안","502","44.14","277000000","20311449","1","8"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-8","서울특별시","종로구","","신교동","0","6","11","","신현(102동)","102","101","84.82","454000000","53621","1","1"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-8","서울특별시","종로구","","신교동","0","6","11","","신현(102동)","102","102","81.02","454000000","53621","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-8","서울특별시","종로구","","신교동","0","6","11","","신현(102동)","102","201","84.82","468000000","53621","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-8","서울특별시","종로구","","신교동","0","6","11","","신현(102동)","102","202","84.82","468000000","53621","1","4"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-8","서울특별시","종로구","","신교동","0","6","11","","신현(102동)","102","301","84.82","477000000","53621","1","5"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-8","서울특별시","종로구","","신교동","0","6","11","","신현(102동)","102","302","84.82","477000000","53621","1","6"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-8","서울특별시","종로구","","신교동","0","6","11","","신현(102동)","102","401","84.82","477000000","53621","1","7"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-8","서울특별시","종로구","","신교동","0","6","11","","신현(102동)","102","402","84.82","477000000","53621","1","8"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-8","서울특별시","종로구","","신교동","0","6","11","","신현(102동)","102","501","121.96","647000000","53621","1","9"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 18-8","서울특별시","종로구","","신교동","0","6","11","","신현(102동)","102","502","134.66","689000000","53621","1","10"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 16","서울특별시","종로구","","신교동","0","6","13","","신현(101동)","101","101","84.82","454000000","7","1","1"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 16","서울특별시","종로구","","신교동","0","6","13","","신현(101동)","101","102","81.02","454000000","7","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 16","서울특별시","종로구","","신교동","0","6","13","","신현(101동)","101","201","84.82","468000000","7","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 16","서울특별시","종로구","","신교동","0","6","13","","신현(101동)","101","202","84.82","468000000","7","1","4"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 16","서울특별시","종로구","","신교동","0","6","13","","신현(101동)","101","301","84.82","477000000","7","1","5"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 16","서울특별시","종로구","","신교동","0","6","13","","신현(101동)","101","302","84.82","477000000","7","1","6"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 16","서울특별시","종로구","","신교동","0","6","13","","신현(101동)","101","401","84.82","477000000","7","1","7"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 16","서울특별시","종로구","","신교동","0","6","13","","신현(101동)","101","402","84.82","477000000","7","1","8"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 16","서울특별시","종로구","","신교동","0","6","13","","신현(101동)","101","501","134.66","689000000","7","1","9"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 16","서울특별시","종로구","","신교동","0","6","13","","신현(101동)","101","502","116.52","639000000","7","1","10"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 17","서울특별시","종로구","","신교동","0","6","22","","유니온빌","","201","244.31","942000000","248184","1","1"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 17","서울특별시","종로구","","신교동","0","6","22","","유니온빌","","202","244.42","942000000","248184","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 17","서울특별시","종로구","","신교동","0","6","22","","유니온빌","","301","244.33","987000000","248184","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 17","서울특별시","종로구","","신교동","0","6","22","","유니온빌","","302","244.42","987000000","248184","1","4"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 17","서울특별시","종로구","","신교동","0","6","22","","유니온빌","","401","244.33","987000000","248184","1","5"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 17","서울특별시","종로구","","신교동","0","6","22","","유니온빌","","402","244.42","987000000","248184","1","6"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 17","서울특별시","종로구","","신교동","0","6","22","","유니온빌","","501","244.33","987000000","248184","1","7"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 17","서울특별시","종로구","","신교동","0","6","22","","유니온빌","","502","244.42","987000000","248184","1","8"
"2023","1","1111010200","서울특별시 종로구 필운대로 88-2","서울특별시","종로구","","신교동","0","6","25","","가원빌라","","지층1","82.71","206000000","11997945","1","6"
"2023","1","1111010200","서울특별시 종로구 필운대로 88-2","서울특별시","종로구","","신교동","0","6","25","","가원빌라","","1층101","90.23","328000000","11997945","1","1"
"2023","1","1111010200","서울특별시 종로구 필운대로 88-2","서울특별시","종로구","","신교동","0","6","25","","가원빌라","","2층201","86.65","323000000","11997945","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로 88-2","서울특별시","종로구","","신교동","0","6","25","","가원빌라","","2층202","86.65","323000000","11997945","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로 88-2","서울특별시","종로구","","신교동","0","6","25","","가원빌라","","3층301","86.65","310000000","11997945","1","4"
"2023","1","1111010200","서울특별시 종로구 필운대로 88-2","서울특별시","종로구","","신교동","0","6","25","","가원빌라","","3층302","86.65","310000000","11997945","1","5"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 35","서울특별시","종로구","","신교동","0","6","48","","(6-48)","","101","32.54","99000000","11997946","1","1"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 35","서울특별시","종로구","","신교동","0","6","48","","(6-48)","","201","32.54","106000000","11997946","1","2"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 35","서울특별시","종로구","","신교동","0","6","48","","(6-48)","","301","32.54","106000000","11997946","1","3"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 35","서울특별시","종로구","","신교동","0","6","48","","(6-48)","","401","32.54","102000000","11997946","1","4"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 35","서울특별시","종로구","","신교동","0","6","48","","(6-48)","","비01","19.5","40800000","11997946","1","5"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 34","서울특별시","종로구","","신교동","0","6","49","","(6-49)","","101","24.21","79500000","11997947","1","1"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 34","서울특별시","종로구","","신교동","0","6","49","","(6-49)","","201","21.06","74000000","11997947","1","2"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 34","서울특별시","종로구","","신교동","0","6","49","","(6-49)","","202","59.4","212000000","11997947","1","3"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 34","서울특별시","종로구","","신교동","0","6","49","","(6-49)","","301","21.06","74000000","11997947","1","4"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 34","서울특별시","종로구","","신교동","0","6","49","","(6-49)","","302","59.4","212000000","11997947","1","5"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 34","서울특별시","종로구","","신교동","0","6","49","","(6-49)","","401","58.63","200000000","11997947","1","6"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 33","서울특별시","종로구","","신교동","0","6","51","","유성","","101","54.99","153000000","11997948","1","1"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 33","서울특별시","종로구","","신교동","0","6","51","","유성","","102","14.52","41200000","11997948","1","2"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 33","서울특별시","종로구","","신교동","0","6","51","","유성","","201","54.99","166000000","11997948","1","3"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 33","서울특별시","종로구","","신교동","0","6","51","","유성","","202","14.52","43800000","11997948","1","4"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 33","서울특별시","종로구","","신교동","0","6","51","","유성","","301","56.25","171000000","11997948","1","5"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 33","서울특별시","종로구","","신교동","0","6","51","","유성","","302","14.52","43800000","11997948","1","6"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 33","서울특별시","종로구","","신교동","0","6","51","","유성","","401","56.25","162000000","11997948","1","7"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 33","서울특별시","종로구","","신교동","0","6","51","","유성","","402","14.52","42400000","11997948","1","8"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 33","서울특별시","종로구","","신교동","0","6","51","","유성","","비01","42.45","84300000","11997948","1","9"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 15","서울특별시","종로구","","신교동","0","6","53","","코디골드빌","인왕산코디골드빌","101","60.82","260000000","11997949","1","1"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 15","서울특별시","종로구","","신교동","0","6","53","","코디골드빌","인왕산코디골드빌","102","64.83","277000000","11997949","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 15","서울특별시","종로구","","신교동","0","6","53","","코디골드빌","인왕산코디골드빌","201","60.82","281000000","11997949","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 15","서울특별시","종로구","","신교동","0","6","53","","코디골드빌","인왕산코디골드빌","202","64.83","299000000","11997949","1","4"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 15","서울특별시","종로구","","신교동","0","6","53","","코디골드빌","인왕산코디골드빌","301","60.82","281000000","11997949","1","5"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 15","서울특별시","종로구","","신교동","0","6","53","","코디골드빌","인왕산코디골드빌","302","64.83","299000000","11997949","1","6"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 15","서울특별시","종로구","","신교동","0","6","53","","코디골드빌","인왕산코디골드빌","401","51.16","225000000","11997949","1","7"
"2023","1","1111010200","서울특별시 종로구 필운대로10길 15","서울특별시","종로구","","신교동","0","6","53","","코디골드빌","인왕산코디골드빌","402","64.83","286000000","11997949","1","8"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 39","서울특별시","종로구","","신교동","0","6","80","","GBRAUM","","201","84.84","436000000","20314319","1","1"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 39","서울특별시","종로구","","신교동","0","6","80","","GBRAUM","","301","84.84","436000000","20314319","1","2"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 39","서울특별시","종로구","","신교동","0","6","80","","GBRAUM","","401","83.3","427000000","20314319","1","3"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","101","84.29","372000000","11997950","1","1"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","102","84.86","375000000","11997950","1","2"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","103","84.86","375000000","11997950","1","3"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","104","84.86","375000000","11997950","1","4"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","201","84.29","400000000","11997950","1","5"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","202","84.86","403000000","11997950","1","6"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","203","84.86","403000000","11997950","1","7"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","204","84.86","403000000","11997950","1","8"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","301","84.29","400000000","11997950","1","9"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","302","84.86","403000000","11997950","1","10"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","303","84.86","403000000","11997950","1","11"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","304","84.86","403000000","11997950","1","12"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","401","84.29","400000000","11997950","1","13"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","402","84.86","403000000","11997950","1","14"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","403","84.86","403000000","11997950","1","15"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 44","서울특별시","종로구","","신교동","0","8","1","","신중앙빌라","","404","84.86","403000000","11997950","1","16"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-1","서울특별시","종로구","","신교동","0","9","4","","월드빌","","101","67.99","274000000","11997952","1","1"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-1","서울특별시","종로구","","신교동","0","9","4","","월드빌","","102","67.99","274000000","11997952","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-1","서울특별시","종로구","","신교동","0","9","4","","월드빌","","201","67.99","295000000","11997952","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-1","서울특별시","종로구","","신교동","0","9","4","","월드빌","","202","67.99","295000000","11997952","1","4"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-1","서울특별시","종로구","","신교동","0","9","4","","월드빌","","301","67.99","295000000","11997952","1","5"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-1","서울특별시","종로구","","신교동","0","9","4","","월드빌","","302","67.99","295000000","11997952","1","6"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-1","서울특별시","종로구","","신교동","0","9","4","","월드빌","","401","67.99","282000000","11997952","1","7"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-1","서울특별시","종로구","","신교동","0","9","4","","월드빌","","402","67.99","282000000","11997952","1","8"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-5","서울특별시","종로구","","신교동","0","9","6","","태일빌라","","101","57.86","174000000","11997953","1","1"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-5","서울특별시","종로구","","신교동","0","9","6","","태일빌라","","102","36.3","108000000","11997953","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-5","서울특별시","종로구","","신교동","0","9","6","","태일빌라","","201","57.86","187000000","11997953","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-5","서울특별시","종로구","","신교동","0","9","6","","태일빌라","","202","36.3","117000000","11997953","1","4"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-5","서울특별시","종로구","","신교동","0","9","6","","태일빌라","","301","57.86","187000000","11997953","1","5"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-5","서울특별시","종로구","","신교동","0","9","6","","태일빌라","","302","36.3","117000000","11997953","1","6"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-5","서울특별시","종로구","","신교동","0","9","6","","태일빌라","","401","57.86","180000000","11997953","1","7"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-5","서울특별시","종로구","","신교동","0","9","6","","태일빌라","","402","36.3","112000000","11997953","1","8"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-5","서울특별시","종로구","","신교동","0","9","6","","태일빌라","","비01","57.86","126000000","11997953","1","9"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-5","서울특별시","종로구","","신교동","0","9","6","","태일빌라","","비02","36.3","76100000","11997953","1","10"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-2","서울특별시","종로구","","신교동","0","10","0","","(효자분식)","","2층201","59.79","218000000","11997954","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-2","서울특별시","종로구","","신교동","0","10","0","","(효자분식)","","3층301","59.79","218000000","11997954","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-2","서울특별시","종로구","","신교동","0","10","0","","(효자분식)","","4층401","59.79","218000000","11997954","1","4"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-2","서울특별시","종로구","","신교동","0","10","0","","(효자분식)","","5층501","59.79","210000000","11997954","1","5"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-6","서울특별시","종로구","","신교동","0","12","0","","동조빌딩","","201","30.53","128000000","11997955","1","1"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-6","서울특별시","종로구","","신교동","0","12","0","","동조빌딩","","202","49.46","209000000","11997955","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-6","서울특별시","종로구","","신교동","0","12","0","","동조빌딩","","301","30.53","128000000","11997955","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-6","서울특별시","종로구","","신교동","0","12","0","","동조빌딩","","302","49.46","209000000","11997955","1","4"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-6","서울특별시","종로구","","신교동","0","12","0","","동조빌딩","","401","30.53","128000000","11997955","1","5"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-6","서울특별시","종로구","","신교동","0","12","0","","동조빌딩","","402","49.46","209000000","11997955","1","6"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-6","서울특별시","종로구","","신교동","0","12","0","","동조빌딩","","501","30.53","122000000","11997955","1","7"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-6","서울특별시","종로구","","신교동","0","12","0","","동조빌딩","","502","49.46","200000000","11997955","1","8"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-6","서울특별시","종로구","","신교동","0","14","5","","(14-5)","","101","57.9","208000000","11997956","1","1"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-6","서울특별시","종로구","","신교동","0","14","5","","(14-5)","","201","57.9","223000000","11997956","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-6","서울특별시","종로구","","신교동","0","14","5","","(14-5)","","301","57.9","223000000","11997956","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-6","서울특별시","종로구","","신교동","0","14","5","","(14-5)","","401","57.9","214000000","11997956","1","4"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-6","서울특별시","종로구","","신교동","0","14","5","","(14-5)","","비01","57.9","144000000","11997956","1","5"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-8","서울특별시","종로구","","신교동","0","14","6","","(14-6)","","101","59.9","195000000","11997957","1","1"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-8","서울특별시","종로구","","신교동","0","14","6","","(14-6)","","102","41.53","135000000","11997957","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-8","서울특별시","종로구","","신교동","0","14","6","","(14-6)","","201","59.9","209000000","11997957","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-8","서울특별시","종로구","","신교동","0","14","6","","(14-6)","","202","41.53","145000000","11997957","1","4"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-8","서울특별시","종로구","","신교동","0","14","6","","(14-6)","","301","59.9","209000000","11997957","1","5"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-8","서울특별시","종로구","","신교동","0","14","6","","(14-6)","","302","41.53","145000000","11997957","1","6"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-8","서울특별시","종로구","","신교동","0","14","6","","(14-6)","","401","59.9","201000000","11997957","1","7"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-8","서울특별시","종로구","","신교동","0","14","6","","(14-6)","","402","41.53","138000000","11997957","1","8"
"2023","1","1111010200","서울특별시 종로구 필운대로 104-8","서울특별시","종로구","","신교동","0","14","6","","(14-6)","","비01","52.1","118000000","11997957","1","9"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-10","서울특별시","종로구","","신교동","0","15","1","","(15-1)","","2층","59.88","246000000","11997958","1","1"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-10","서울특별시","종로구","","신교동","0","15","1","","(15-1)","","3층","59.88","246000000","11997958","1","2"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-10","서울특별시","종로구","","신교동","0","15","1","","(15-1)","","4층","59.88","246000000","11997958","1","3"
"2023","1","1111010200","서울특별시 종로구 필운대로 108-10","서울특별시","종로구","","신교동","0","15","1","","(15-1)","","5층","59.88","236000000","11997958","1","4"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 29","서울특별시","종로구","","신교동","0","16","2","","신교동주택","","101","35.66","110000000","11997959","1","1"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 29","서울특별시","종로구","","신교동","0","16","2","","신교동주택","","201","55.92","194000000","11997959","1","2"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 29","서울특별시","종로구","","신교동","0","16","2","","신교동주택","","301","55.92","194000000","11997959","1","3"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 29","서울특별시","종로구","","신교동","0","16","2","","신교동주택","","401","55.92","183000000","11997959","1","4"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 13","서울특별시","종로구","","신교동","0","17","1","","임강빌라","","101","40.9","131000000","11997960","1","1"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 13","서울특별시","종로구","","신교동","0","17","1","","임강빌라","","102","40.68","130000000","11997960","1","2"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 13","서울특별시","종로구","","신교동","0","17","1","","임강빌라","","201","43.14","150000000","11997960","1","3"
"2023","1","1111010200","서울특별시 종로구 자하문로23길 13","서울특별시","종로구","","신교동","0","17","1","","임강빌라","","202","40.68","141000000","11997960","1","4"
